x,y,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_YEAR,MIN_TEMPERATURE,LOCAL_MONTH,ID,MAX_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG
-79.4,43.666666666666664,,5.2,6158355,,9.1,,,,,ON,2016,6,10,6158355.2016.10.21,11.7,TORONTO CITY,,,,8.9,,M,0,,21,M,M,,2016-10-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,11.5,,,,,ON,2016,4.2,10,6158355.2016.10.22,8.8,TORONTO CITY,,,,6.5,,M,0,,22,M,M,,2016-10-22 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,8.7,,,,,ON,2016,4.7,10,6158355.2016.10.23,13.9,TORONTO CITY,,,,9.3,,M,0,,23,M,M,,2016-10-23 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9.7,,,,,ON,2016,5.9,10,6158355.2016.10.24,10.6,TORONTO CITY,,,,8.3,,M,0,,24,M,M,,2016-10-24 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,11.7,,,,,ON,2016,4,10,6158355.2016.10.25,8.5,TORONTO CITY,,,,6.3,,M,0,,25,M,M,,2016-10-25 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,14.4,,,,,ON,2016,0.9,10,6158355.2016.10.26,6.2,TORONTO CITY,,,,3.6,,M,0,,26,M,M,,2016-10-26 00:00:00,,,,,M
-79.4,43.666666666666664,,9.6,6158355,,14.2,,,,,ON,2016,1,10,6158355.2016.10.27,6.6,TORONTO CITY,,,,3.8,,M,0,,27,M,M,,2016-10-27 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,12.1,,,,,ON,2016,1.1,10,6158355.2016.10.28,10.7,TORONTO CITY,,,,5.9,,M,0,,28,M,M,,2016-10-28 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,2.7,,,,,ON,2016,10.7,10,6158355.2016.10.29,19.8,TORONTO CITY,,,,15.3,,M,0,,29,M,M,,2016-10-29 00:00:00,,,,,M
-79.4,43.666666666666664,,0.6,6158355,,10.6,,,,,ON,2016,2.8,10,6158355.2016.10.30,12,TORONTO CITY,,,,7.4,,M,0,,30,M,M,,2016-10-30 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,12.2,,,,,ON,2016,2,10,6158355.2016.10.31,9.5,TORONTO CITY,,,,5.8,,M,0,,31,M,M,,2016-10-31 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,5.5,,,,,ON,2016,7,11,6158355.2016.11.1,17.9,TORONTO CITY,,,,12.5,,M,0,,1,M,M,,2016-11-01 00:00:00,,,,,M
-79.4,43.666666666666664,,4.2,6158355,,2,,,,,ON,2016,12.5,11,6158355.2016.11.2,19.4,TORONTO CITY,,,,16,,M,0,,2,M,M,,2016-11-02 00:00:00,,,,,M
-79.4,43.666666666666664,,21,6158355,,7.2,,,,,ON,2016,7.1,11,6158355.2016.11.3,14.4,TORONTO CITY,,,,10.8,,M,0,,3,M,M,,2016-11-03 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9.8,,,,,ON,2016,4.3,11,6158355.2016.11.4,12.1,TORONTO CITY,,,,8.2,,M,0,,4,M,M,,2016-11-04 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,6.3,,,,,ON,2016,7.3,11,6158355.2016.11.5,16.1,TORONTO CITY,,,,11.7,,M,0,,5,M,M,,2016-11-05 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,8.6,,,,,ON,2016,6.3,11,6158355.2016.11.6,12.4,TORONTO CITY,,,,9.4,,M,0,,6,M,M,,2016-11-06 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,7.5,,,,,ON,2016,5.3,11,6158355.2016.11.7,15.6,TORONTO CITY,,,,10.5,,M,0,,7,M,M,,2016-11-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0.8,6158355,,6.8,,,,,ON,2016,6.5,11,6158355.2016.11.8,15.8,TORONTO CITY,,,,11.2,,M,0,,8,M,M,,2016-11-08 00:00:00,,,,,M
-79.4,43.666666666666664,M,,6158355,,,,,,M,ON,2016,7,11,6158355.2016.11.9,,TORONTO CITY,M,,,,,M,,M,9,M,M,,2016-11-09 00:00:00,,M,E,,M
-79.4,43.666666666666664,,0,6158355,,8.8,,,,,ON,2016,1.9,11,6158355.2016.11.10,16.5,TORONTO CITY,,,,9.2,,M,0,,10,M,M,,2016-11-10 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,11.2,,,,,ON,2016,0.6,11,6158355.2016.11.11,13,TORONTO CITY,,,,6.8,,M,0,,11,M,M,,2016-11-11 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,13.3,,,,,ON,2016,-0.7,11,6158355.2016.11.12,10.1,TORONTO CITY,,,,4.7,,M,0,,12,M,M,,2016-11-12 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,10.2,,,,,ON,2016,3.1,11,6158355.2016.11.13,12.5,TORONTO CITY,,,,7.8,,M,0,,13,M,M,,2016-11-13 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9,,,,,ON,2016,5.2,11,6158355.2016.11.14,12.8,TORONTO CITY,,,,9,,M,0,,14,M,M,,2016-11-14 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9.1,,,,,ON,2016,5,11,6158355.2016.11.15,12.8,TORONTO CITY,,,,8.9,,M,0,,15,M,M,,2016-11-15 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,7.8,,,,,ON,2016,6.5,11,6158355.2016.11.16,13.8,TORONTO CITY,,,,10.2,,M,0,,16,M,M,,2016-11-16 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9.9,,,,,ON,2016,4.7,11,6158355.2016.11.17,11.5,TORONTO CITY,,,,8.1,,M,0,,17,M,M,,2016-11-17 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,5.5,,,,,ON,2016,7.3,11,6158355.2016.11.18,17.6,TORONTO CITY,,,,12.5,,M,0,,18,M,M,,2016-11-18 00:00:00,,,,,M
-79.4,43.666666666666664,,3.3,6158355,,9.8,,,,,ON,2016,1.2,11,6158355.2016.11.19,15.2,TORONTO CITY,,,,8.2,,M,0,,19,M,M,,2016-11-19 00:00:00,,,,,M
-79.4,43.666666666666664,,2.6,6158355,,17.9,,,,,ON,2016,-2.6,11,6158355.2016.11.20,2.7,TORONTO CITY,,,,0.1,,M,0,,20,M,M,,2016-11-20 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,18.6,,,,,ON,2016,-2.5,11,6158355.2016.11.21,1.4,TORONTO CITY,,,,-0.6,,M,0,,21,M,M,,2016-11-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,17.5,,,,,ON,2016,-2,11,6158355.2016.11.22,2.9,TORONTO CITY,,,,0.5,,M,0,,22,M,M,,2016-11-22 00:00:00,,,,,M
-79.4,43.666666666666664,,2.1,6158355,,17.8,,,,,ON,2016,-2,11,6158355.2016.11.23,2.3,TORONTO CITY,,,,0.2,,M,0,,23,M,M,,2016-11-23 00:00:00,,,,,M
-79.4,43.666666666666664,,2.2,6158355,,14.6,,,,,ON,2016,2.3,11,6158355.2016.11.24,4.4,TORONTO CITY,,,,3.4,,M,0,,24,M,M,,2016-11-24 00:00:00,,,,,M
-79.4,43.666666666666664,,1.4,6158355,,12.2,,,,,ON,2016,3.7,11,6158355.2016.11.25,7.9,TORONTO CITY,,,,5.8,,M,0,,25,M,M,,2016-11-25 00:00:00,,,,,M
-79.4,43.666666666666664,,4.7,6158355,,12.7,,,,,ON,2016,3.2,11,6158355.2016.11.26,7.3,TORONTO CITY,,,,5.3,,M,0,,26,M,M,,2016-11-26 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,12.1,,,,,ON,2016,3.5,11,6158355.2016.11.27,8.3,TORONTO CITY,,,,5.9,,M,0,,27,M,M,,2016-11-27 00:00:00,,,,,M
-79.4,43.666666666666664,,0.5,6158355,,11.5,,,,,ON,2016,4.8,11,6158355.2016.11.28,8.1,TORONTO CITY,,,,6.5,,M,0,,28,M,M,,2016-11-28 00:00:00,,,,,M
-79.4,43.666666666666664,,2.3,6158355,,8.2,,,,,ON,2016,6.4,11,6158355.2016.11.29,13.2,TORONTO CITY,,,,9.8,,M,0,,29,M,M,,2016-11-29 00:00:00,,,,,M
-79.4,43.666666666666664,,6,6158355,,7.7,,,,,ON,2016,8,11,6158355.2016.11.30,12.5,TORONTO CITY,,,,10.3,,M,0,,30,M,M,,2016-11-30 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,11.4,,,,,ON,2016,4.8,12,6158355.2016.12.1,8.4,TORONTO CITY,,,,6.6,,M,0,,1,M,M,,2016-12-01 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,13.3,,,,,ON,2016,2.7,12,6158355.2016.12.2,6.7,TORONTO CITY,,,,4.7,,M,0,,2,M,M,,2016-12-02 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,14,,,,,ON,2016,1.3,12,6158355.2016.12.3,6.7,TORONTO CITY,,,,4,,M,0,,3,M,M,,2016-12-03 00:00:00,,,,,M
-79.4,43.666666666666664,,2.1,6158355,,15.7,,,,,ON,2016,0.7,12,6158355.2016.12.4,3.9,TORONTO CITY,,,,2.3,,M,0,,4,M,M,,2016-12-04 00:00:00,,,,,M
-79.4,43.666666666666664,,4.6,6158355,,14.1,,,,,ON,2016,1.5,12,6158355.2016.12.5,6.3,TORONTO CITY,,,,3.9,,M,0,,5,M,M,,2016-12-05 00:00:00,,,,,M
-79.4,43.666666666666664,,5.2,6158355,,14,,,,,ON,2016,1.9,12,6158355.2016.12.6,6,TORONTO CITY,,,,4,,M,0,,6,M,M,,2016-12-06 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,15.9,,,,,ON,2016,0.3,12,6158355.2016.12.7,3.9,TORONTO CITY,,,,2.1,,M,0,,7,M,M,,2016-12-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0.6,6158355,,18.7,,,,,ON,2016,-2.4,12,6158355.2016.12.8,1,TORONTO CITY,,,,-0.7,,M,0,,8,M,M,,2016-12-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,21.4,,,,,ON,2016,-6.5,12,6158355.2016.12.9,-0.2,TORONTO CITY,,,,-3.4,,M,0,,9,M,M,,2016-12-09 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,21.6,,,,,ON,2016,-6.4,12,6158355.2016.12.10,-0.7,TORONTO CITY,,,,-3.6,,M,0,,10,M,M,,2016-12-10 00:00:00,,,,,M
-79.4,43.666666666666664,,12.7,6158355,,20.1,,,,,ON,2016,-4.7,12,6158355.2016.12.11,0.6,TORONTO CITY,,,,-2.1,,M,0,,11,M,M,,2016-12-11 00:00:00,,,,,M
-79.4,43.666666666666664,,4.6,6158355,11,16.7,,,,,ON,2016,-0.7,12,6158355.2016.12.12,3.3,TORONTO CITY,,,,1.3,,M,0,,12,M,M,,2016-12-12 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,8,20.7,,,,,ON,2016,-5.2,12,6158355.2016.12.13,-0.1,TORONTO CITY,,,,-2.7,,M,0,,13,M,M,,2016-12-13 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,8,24.7,,,,,ON,2016,-9.2,12,6158355.2016.12.14,-4.1,TORONTO CITY,,,,-6.7,,M,0,,14,M,M,,2016-12-14 00:00:00,,,,,M
-79.4,43.666666666666664,,3.6,6158355,7,27.2,,,,,ON,2016,-11.7,12,6158355.2016.12.15,-6.7,TORONTO CITY,,,,-9.2,,M,0,,15,M,M,,2016-12-15 00:00:00,,,,,M
-79.4,43.666666666666664,,3.8,6158355,11,25.1,,,,,ON,2016,-9.4,12,6158355.2016.12.16,-4.7,TORONTO CITY,,,,-7.1,,M,0,,16,M,M,,2016-12-16 00:00:00,,,,,M
-79.4,43.666666666666664,,8.7,6158355,22,20.6,,,,,ON,2016,-5.7,12,6158355.2016.12.17,0.5,TORONTO CITY,,,,-2.6,,M,0,,17,M,M,,2016-12-17 00:00:00,,,,,M
-79.4,43.666666666666664,,1.9,6158355,19,23.3,,,,,ON,2016,-10.4,12,6158355.2016.12.18,-0.1,TORONTO CITY,,,,-5.3,,M,0,,18,M,M,,2016-12-18 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,18,25.7,,,,,ON,2016,-9.1,12,6158355.2016.12.19,-6.3,TORONTO CITY,,,,-7.7,,M,0,,19,M,M,,2016-12-19 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,17,21.1,,,,,ON,2016,-7.3,12,6158355.2016.12.20,1.2,TORONTO CITY,,,,-3.1,,M,0,,20,M,M,,2016-12-20 00:00:00,,,,,M
-79.4,43.666666666666664,,1.4,6158355,17,19.7,,,,,ON,2016,-4.6,12,6158355.2016.12.21,1.3,TORONTO CITY,,,,-1.7,,M,0,,21,M,M,,2016-12-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,18,15.5,,,,,ON,2016,0.8,12,6158355.2016.12.22,4.1,TORONTO CITY,,,,2.5,,M,0,,22,M,M,,2016-12-22 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,16,16.7,,,,,ON,2016,-1.1,12,6158355.2016.12.23,3.7,TORONTO CITY,,,,1.3,,M,0,,23,M,M,,2016-12-23 00:00:00,,,,,M
-79.4,43.666666666666664,,3.9,6158355,15,14.8,,,,,ON,2016,1.7,12,6158355.2016.12.24,4.7,TORONTO CITY,,,,3.2,,M,0,,24,M,M,,2016-12-24 00:00:00,,,,,M
